timestamp,open,high,low,close,volume,symbol
2025-09-30 04:00:00,514.73,514.79,513.07,513.63,4514,MSFT
2025-09-30 04:30:00,513.69,514.14,513.51,513.82,1924,MSFT
2025-09-30 05:00:00,513.85,514.15,513.6,514.03,2757,MSFT
2025-09-30 05:30:00,513.92,514.21,513.41,513.58,1570,MSFT
2025-09-30 06:00:00,513.56,513.65,513.09,513.27,1559,MSFT
2025-09-30 06:30:00,513.2,513.87,513.09,513.84,1276,MSFT
2025-09-30 07:00:00,513.84,514.15,513.64,513.68,3869,MSFT
2025-09-30 07:30:00,513.68,513.89,513.6,513.72,1087,MSFT
2025-09-30 08:00:00,514.6,514.955,512.96,513.92,20267,MSFT
2025-09-30 08:30:00,513.95,515.0,513.4715,514.355,212916,MSFT
2025-09-30 09:00:00,514.32,514.88,512.5487,513.12,19887,MSFT
2025-09-30 09:30:00,513.24,513.48,509.66,512.73,1881234,MSFT
2025-09-30 10:00:00,512.68,513.8,512.33,513.0547,885800,MSFT
2025-09-30 10:30:00,513.05,516.84,512.91,516.709,1208739,MSFT
2025-09-30 11:00:00,516.66,517.63,514.65,514.65,1264996,MSFT
2025-09-30 11:30:00,514.66,515.96,514.53,515.94,864540,MSFT
2025-09-30 12:00:00,515.9,516.8,515.13,515.865,487238,MSFT
2025-09-30 12:30:00,515.95,516.01,515.08,515.48,500473,MSFT
2025-09-30 13:00:00,515.48,515.73,514.575,514.96,575039,MSFT
2025-09-30 13:30:00,514.94,515.585,514.695,515.13,542791,MSFT
2025-09-30 14:00:00,515.11,516.98,514.19,516.953,838532,MSFT
2025-09-30 14:30:00,516.945,517.92,516.25,517.75,774101,MSFT
2025-09-30 15:00:00,517.745,518.03,516.3601,517.02,869942,MSFT
2025-09-30 15:30:00,517.01,518.16,516.42,517.94,2469048,MSFT
2025-09-30 16:00:00,517.94,517.96,515.8,515.97,10590912,MSFT
2025-09-30 16:30:00,515.95,517.96,484.1938,515.15,188466,MSFT
2025-09-30 17:00:00,515.15,528.3499,484.1938,515.4,12381,MSFT
2025-09-30 17:30:00,515.4,515.5,489.0851,515.11,13564,MSFT
2025-09-30 18:00:00,515.3988,515.9,514.6,515.375,6407,MSFT
2025-09-30 18:30:00,515.375,515.88,515.0,515.03,4193,MSFT
2025-09-30 19:00:00,515.275,515.88,514.81,515.192,3455,MSFT
2025-09-30 19:30:00,515.04,515.2,514.6,515.0,5557,MSFT
2025-10-01 04:00:00,512.95,515.07,511.85,512.41,14939,MSFT
2025-10-01 04:30:00,512.4,513.89,512.4,513.5,5495,MSFT
2025-10-01 05:00:00,513.5,513.84,513.25,513.58,5581,MSFT
2025-10-01 05:30:00,513.6,513.95,513.43,513.8,2673,MSFT
2025-10-01 06:00:00,513.83,514.07,513.58,513.59,9936,MSFT
2025-10-01 06:30:00,513.53,513.75,513.05,513.68,6386,MSFT
2025-10-01 07:00:00,513.68,514.41,513.29,514.32,12641,MSFT
2025-10-01 07:30:00,514.32,514.52,514.0,514.41,13604,MSFT
2025-10-01 08:00:00,513.85,517.95,511.8,514.505,170622,MSFT
2025-10-01 08:30:00,514.592,514.79,514.0,514.21,18513,MSFT
2025-10-01 09:00:00,514.255,517.95,514.1,514.8,25621,MSFT
2025-10-01 09:30:00,514.8,517.25,512.1001,512.63,2689546,MSFT
2025-10-01 10:00:00,512.67,514.17,511.69,512.59,1288622,MSFT
2025-10-01 10:30:00,512.66,514.25,512.29,514.22,1170890,MSFT
2025-10-01 11:00:00,514.25,515.4,513.36,514.55,1099805,MSFT
2025-10-01 11:30:00,514.58,515.21,513.65,513.905,637696,MSFT
2025-10-01 12:00:00,513.91,516.12,513.81,516.11,969030,MSFT
2025-10-01 12:30:00,516.105,517.06,515.63,517.005,727900,MSFT
2025-10-01 13:00:00,517.0,518.9,516.635,518.725,745414,MSFT
2025-10-01 13:30:00,518.725,519.51,517.21,517.66,1227468,MSFT
2025-10-01 14:00:00,517.61,518.96,517.46,518.805,668787,MSFT
2025-10-01 14:30:00,518.92,519.87,518.59,519.36,672134,MSFT
2025-10-01 15:00:00,519.34,519.799,518.26,518.745,875977,MSFT
2025-10-01 15:30:00,518.73,520.505,518.34,519.6,2581383,MSFT
2025-10-01 16:00:00,519.6,519.75,517.6952,518.76,12234359,MSFT
2025-10-01 16:30:00,518.9,540.3325,518.5,518.6,8744,MSFT
2025-10-01 17:00:00,518.65,529.6014,518.2,518.67,10021,MSFT
2025-10-01 17:30:00,518.745,518.92,503.595,518.92,6851,MSFT
2025-10-01 18:00:00,518.865,519.5,518.7,518.96,5067,MSFT
2025-10-01 18:30:00,519.03,519.71,518.6,518.71,4633,MSFT
2025-10-01 19:00:00,518.65,519.1,518.65,518.985,4667,MSFT
2025-10-01 19:30:00,518.985,519.7,518.87,519.65,5672,MSFT
2025-10-02 04:00:00,520.33,520.59,519.3,519.97,15467,MSFT
2025-10-02 04:30:00,519.78,520.24,519.46,519.77,10012,MSFT
2025-10-02 05:00:00,519.8,519.85,518.01,518.25,12541,MSFT
2025-10-02 05:30:00,518.36,519.23,517.41,518.9,10257,MSFT
2025-10-02 06:00:00,518.71,518.9,518.01,518.18,13596,MSFT
2025-10-02 06:30:00,518.12,518.4,517.91,518.29,6086,MSFT
2025-10-02 07:00:00,518.3,518.9,517.77,518.57,14755,MSFT
2025-10-02 07:30:00,518.57,519.41,518.0,518.27,24142,MSFT
2025-10-02 08:00:00,520.0,520.98,516.8,518.175,100975,MSFT
2025-10-02 08:30:00,517.91,518.99,508.2,518.65,19654,MSFT
2025-10-02 09:00:00,518.63,519.35,508.1435,517.65,70637,MSFT
2025-10-02 09:30:00,517.64,521.6,516.5,518.47,2318065,MSFT
2025-10-02 10:00:00,518.445,518.83,516.8701,516.9301,1225212,MSFT
2025-10-02 10:30:00,516.93,519.1,514.9169,515.03,2621179,MSFT
2025-10-02 11:00:00,515.0551,515.085,510.6791,511.535,3011728,MSFT
2025-10-02 11:30:00,511.5,514.28,510.73,514.195,1122949,MSFT
2025-10-02 12:00:00,514.195,514.56,513.58,513.86,708193,MSFT
2025-10-02 12:30:00,513.86,515.576,513.74,515.5,686304,MSFT
2025-10-02 13:00:00,515.5,516.2,515.09,515.76,635045,MSFT
2025-10-02 13:30:00,515.765,517.23,515.66,517.1699,584014,MSFT
2025-10-02 14:00:00,517.1699,517.56,516.53,517.42,636808,MSFT
2025-10-02 14:30:00,517.415,517.455,516.66,517.065,554471,MSFT
2025-10-02 15:00:00,517.03,517.35,516.58,517.041,651508,MSFT
2025-10-02 15:30:00,517.05,517.0739,515.06,515.61,2360490,MSFT
2025-10-02 16:00:00,515.73,515.9,508.2,515.69,6656558,MSFT
2025-10-02 16:30:00,515.65,516.0,489.7267,515.9,15502,MSFT
2025-10-02 17:00:00,515.996,516.72,479.8874,516.0,12629,MSFT
2025-10-02 17:30:00,516.01,516.49,515.74,516.15,31062,MSFT
2025-10-02 18:00:00,516.18,516.72,515.85,515.95,2500,MSFT
2025-10-02 18:30:00,515.95,516.18,515.55,516.09,4226,MSFT
2025-10-02 19:00:00,516.09,516.65,516.0,516.35,2457,MSFT
2025-10-02 19:30:00,516.21,516.47,515.83,516.1401,7154,MSFT
2025-10-03 04:00:00,516.8,517.0,516.07,516.32,4791,MSFT
2025-10-03 04:30:00,516.38,516.72,516.28,516.54,2176,MSFT
2025-10-03 05:00:00,516.39,516.9,516.3,516.9,3874,MSFT
2025-10-03 05:30:00,516.86,517.0,516.74,516.9,2003,MSFT
2025-10-03 06:00:00,516.97,517.0,516.73,516.76,2076,MSFT
2025-10-03 06:30:00,516.82,516.82,516.53,516.6,2105,MSFT
2025-10-03 07:00:00,516.54,516.8,516.04,516.2,6748,MSFT
2025-10-03 07:30:00,516.2,516.62,516.02,516.6,7335,MSFT
2025-10-03 08:00:00,516.8,517.29,515.74,516.61,28687,MSFT
2025-10-03 08:30:00,516.6,516.8,515.12,515.48,26784,MSFT
2025-10-03 09:00:00,515.41,517.2,515.3,516.68,24520,MSFT
2025-10-03 09:30:00,517.1,519.12,515.0,518.77,1796860,MSFT
