timestamp,open,high,low,close,volume,symbol
2025-10-24 04:00:00,259.59,259.99,259.56,259.58,4806,AAPL
2025-10-24 04:05:00,259.6,259.67,259.5,259.51,3089,AAPL
2025-10-24 04:10:00,259.51,259.6,259.5,259.5,1705,AAPL
2025-10-24 04:15:00,259.62,259.69,259.5,259.56,2054,AAPL
2025-10-24 04:20:00,259.56,259.67,259.5,259.67,441,AAPL
2025-10-24 04:25:00,259.63,259.65,259.55,259.62,876,AAPL
2025-10-24 04:30:00,259.63,259.65,259.41,259.49,2499,AAPL
2025-10-24 04:35:00,259.49,259.58,259.46,259.5,411,AAPL
2025-10-24 04:40:00,259.5,259.51,259.3,259.44,2518,AAPL
2025-10-24 04:45:00,259.42,259.63,259.42,259.6,1371,AAPL
2025-10-24 04:50:00,259.57,259.57,259.49,259.5,556,AAPL
2025-10-24 04:55:00,259.5,259.6,259.39,259.45,676,AAPL
2025-10-24 05:00:00,259.39,259.4,259.24,259.32,2273,AAPL
2025-10-24 05:05:00,259.34,259.36,259.31,259.33,1516,AAPL
2025-10-24 05:10:00,259.36,259.43,259.34,259.41,1170,AAPL
2025-10-24 05:15:00,259.43,259.57,259.35,259.55,1333,AAPL
2025-10-24 05:20:00,259.57,259.64,259.45,259.54,664,AAPL
2025-10-24 05:25:00,259.55,259.63,259.51,259.61,951,AAPL
2025-10-24 05:30:00,259.58,259.75,259.55,259.73,739,AAPL
2025-10-24 05:35:00,259.73,259.81,259.71,259.8,692,AAPL
2025-10-24 05:40:00,259.8,259.8,259.71,259.76,192,AAPL
2025-10-24 05:45:00,259.76,259.79,259.61,259.62,724,AAPL
2025-10-24 05:50:00,259.6,259.6,259.45,259.47,3434,AAPL
2025-10-24 05:55:00,259.47,259.58,259.42,259.54,1738,AAPL
2025-10-24 06:00:00,259.54,259.61,259.49,259.56,752,AAPL
2025-10-24 06:05:00,259.53,259.97,259.53,259.97,2323,AAPL
2025-10-24 06:10:00,259.93,260.2,259.92,260.2,3874,AAPL
2025-10-24 06:15:00,260.16,260.24,259.96,260.16,2107,AAPL
2025-10-24 06:20:00,260.01,260.27,260.0,260.17,3683,AAPL
2025-10-24 06:25:00,260.16,260.3,260.11,260.3,1853,AAPL
2025-10-24 06:30:00,260.25,260.4,260.2,260.32,900,AAPL
2025-10-24 06:35:00,260.27,260.34,260.04,260.29,2404,AAPL
2025-10-24 06:40:00,260.33,260.35,260.1,260.25,1356,AAPL
2025-10-24 06:45:00,260.25,260.48,260.25,260.28,931,AAPL
2025-10-24 06:50:00,260.34,260.44,260.29,260.35,1400,AAPL
2025-10-24 06:55:00,260.35,260.37,260.25,260.28,621,AAPL
2025-10-24 07:00:00,260.25,260.35,260.12,260.31,3192,AAPL
2025-10-24 07:05:00,260.29,260.5,260.28,260.3,6044,AAPL
2025-10-24 07:10:00,260.39,260.49,260.35,260.46,1831,AAPL
2025-10-24 07:15:00,260.46,260.48,260.34,260.45,1788,AAPL
2025-10-24 07:20:00,260.41,260.43,260.34,260.41,690,AAPL
2025-10-24 07:25:00,260.4,260.56,260.4,260.49,2069,AAPL
2025-10-24 07:30:00,260.5,260.56,260.44,260.48,905,AAPL
2025-10-24 07:35:00,260.48,260.58,260.48,260.56,1475,AAPL
2025-10-24 07:40:00,260.53,260.56,260.43,260.43,1369,AAPL
2025-10-24 07:45:00,260.47,260.48,260.42,260.48,1656,AAPL
2025-10-24 07:50:00,260.49,260.49,260.4,260.48,1071,AAPL
2025-10-24 07:55:00,260.55,260.57,260.46,260.47,2140,AAPL
2025-10-24 08:00:00,259.5,260.6,259.25,260.55,40226,AAPL
2025-10-24 08:05:00,260.55,260.79,260.43,260.59,5108,AAPL
2025-10-24 08:10:00,260.55,260.6,260.48,260.55,835,AAPL
2025-10-24 08:15:00,260.53,260.6,260.5,260.57,4374,AAPL
2025-10-24 08:20:00,260.57,260.6,260.32,260.41,3464,AAPL
2025-10-24 08:25:00,260.32,260.6,260.32,260.5,3037,AAPL
2025-10-24 08:30:00,260.46,262.0,260.31,261.5,61153,AAPL
2025-10-24 08:35:00,261.45,261.5,261.12,261.3199,39494,AAPL
2025-10-24 08:40:00,261.32,261.45,260.66,261.2,25902,AAPL
2025-10-24 08:45:00,261.13,261.3,260.89,260.97,13666,AAPL
2025-10-24 08:50:00,261.01,261.22,260.82,260.98,13962,AAPL
2025-10-24 08:55:00,260.9686,261.18,260.8,260.95,13587,AAPL
2025-10-24 09:00:00,260.95,261.29,260.81,261.13,12048,AAPL
2025-10-24 09:05:00,261.1,261.22,260.81,261.22,8052,AAPL
2025-10-24 09:10:00,261.05,261.19,260.81,260.98,9192,AAPL
2025-10-24 09:15:00,260.99,261.05,260.64,260.75,17572,AAPL
2025-10-24 09:20:00,260.6412,261.0,260.64,260.87,15040,AAPL
2025-10-24 09:25:00,260.84,261.55,260.8,261.04,37742,AAPL
2025-10-24 09:30:00,261.19,261.68,259.69,260.11,1392293,AAPL
2025-10-24 09:35:00,260.116,260.6,259.59,259.62,860001,AAPL
2025-10-24 09:40:00,259.59,260.36,259.395,260.31,550986,AAPL
2025-10-24 09:45:00,260.32,260.52,259.18,259.32,553964,AAPL
2025-10-24 09:50:00,259.31,259.84,259.22,259.78,518742,AAPL
2025-10-24 09:55:00,259.7775,260.33,259.54,260.16,439555,AAPL
2025-10-24 10:00:00,260.2,260.37,259.88,260.26,625964,AAPL
2025-10-24 10:05:00,260.28,260.32,260.03,260.17,341572,AAPL
2025-10-24 10:10:00,260.16,260.65,260.01,260.56,420909,AAPL
2025-10-24 10:15:00,260.59,260.9199,260.41,260.8797,384325,AAPL
2025-10-24 10:20:00,260.87,261.21,260.67,261.05,426459,AAPL
2025-10-24 10:25:00,261.09,261.3,260.82,260.9414,365402,AAPL
2025-10-24 10:30:00,260.94,261.2999,260.78,261.275,316688,AAPL
2025-10-24 10:35:00,261.285,261.4,261.05,261.2173,310711,AAPL
2025-10-24 10:40:00,261.22,261.65,261.21,261.54,363281,AAPL
2025-10-24 10:45:00,261.55,262.35,261.5301,262.055,906176,AAPL
2025-10-24 10:50:00,262.055,262.1949,261.6,261.825,388210,AAPL
2025-10-24 10:55:00,261.81,261.85,261.34,261.831,417456,AAPL
2025-10-24 11:00:00,261.85,262.1397,261.76,262.1,338975,AAPL
2025-10-24 11:05:00,262.11,262.37,261.97,262.36,333325,AAPL
2025-10-24 11:10:00,262.35,262.925,262.23,262.88,605806,AAPL
2025-10-24 11:15:00,262.88,263.12,262.73,262.78,680838,AAPL
2025-10-24 11:20:00,262.8,263.21,262.78,263.18,429718,AAPL
2025-10-24 11:25:00,263.185,263.37,263.11,263.28,399527,AAPL
2025-10-24 11:30:00,263.29,263.785,263.28,263.76,568981,AAPL
2025-10-24 11:35:00,263.75,263.76,263.22,263.45,609258,AAPL
2025-10-24 11:40:00,263.43,263.43,263.045,263.3,321662,AAPL
2025-10-24 11:45:00,263.28,263.467,263.15,263.3125,303604,AAPL
2025-10-24 11:50:00,263.3,263.56,263.17,263.23,328435,AAPL
2025-10-24 11:55:00,263.24,263.36,262.93,263.3372,386679,AAPL
2025-10-24 12:00:00,263.345,263.605,263.345,263.47,276275,AAPL
2025-10-24 12:05:00,263.4601,263.63,263.3002,263.4799,300304,AAPL
2025-10-24 12:10:00,263.48,263.69,263.4602,263.6,276083,AAPL
2025-10-24 12:15:00,263.5724,263.8631,263.5,263.8,392852,AAPL
2025-10-24 12:20:00,263.8501,264.03,263.42,263.58,438341,AAPL
2025-10-24 12:25:00,263.58,263.78,263.4404,263.575,256440,AAPL
2025-10-24 12:30:00,263.59,263.6084,263.17,263.18,271878,AAPL
2025-10-24 12:35:00,263.1717,263.38,263.03,263.25,286274,AAPL
2025-10-24 12:40:00,263.2322,263.25,262.85,263.0602,252384,AAPL
2025-10-24 12:45:00,263.03,263.34,262.96,263.21,252491,AAPL
2025-10-24 12:50:00,263.21,263.295,263.11,263.17,198916,AAPL
2025-10-24 12:55:00,263.16,263.19,262.93,263.1099,154341,AAPL
2025-10-24 13:00:00,263.1,263.42,263.09,263.2929,278635,AAPL
2025-10-24 13:05:00,263.3,263.52,263.21,263.4,294727,AAPL
2025-10-24 13:10:00,263.41,263.71,263.37,263.57,332406,AAPL
2025-10-24 13:15:00,263.565,263.63,263.34,263.48,210350,AAPL
2025-10-24 13:20:00,263.49,263.64,263.2,263.64,213447,AAPL
2025-10-24 13:25:00,263.6302,263.68,263.53,263.61,184450,AAPL
2025-10-24 13:30:00,263.61,263.72,263.41,263.65,165827,AAPL
2025-10-24 13:35:00,263.65,263.915,263.54,263.8342,315658,AAPL
2025-10-24 13:40:00,263.845,263.95,263.75,263.88,230170,AAPL
2025-10-24 13:45:00,263.86,264.06,263.807,263.985,284080,AAPL
2025-10-24 13:50:00,263.985,263.985,263.85,263.9,198859,AAPL
2025-10-24 13:55:00,263.905,264.09,263.855,263.9001,252320,AAPL
2025-10-24 14:00:00,263.89,263.931,263.71,263.7101,196051,AAPL
2025-10-24 14:05:00,263.74,263.8701,263.71,263.8,198657,AAPL
2025-10-24 14:10:00,263.8,263.83,263.66,263.6641,198701,AAPL
2025-10-24 14:15:00,263.6646,263.915,263.6,263.84,201542,AAPL
2025-10-24 14:20:00,263.85,264.09,263.85,264.06,282805,AAPL
2025-10-24 14:25:00,264.07,264.13,263.91,264.0278,319287,AAPL
2025-10-24 14:30:00,264.025,264.1,263.89,264.07,205164,AAPL
2025-10-24 14:35:00,264.06,264.08,263.86,263.88,238253,AAPL
2025-10-24 14:40:00,263.9,263.905,263.645,263.7906,278197,AAPL
2025-10-24 14:45:00,263.81,263.87,263.53,263.815,272809,AAPL
2025-10-24 14:50:00,263.81,263.9429,263.53,263.545,203950,AAPL
2025-10-24 14:55:00,263.54,263.5799,263.42,263.52,341325,AAPL
2025-10-24 15:00:00,263.51,263.53,263.21,263.405,294608,AAPL
2025-10-24 15:05:00,263.4,263.565,263.36,263.49,265588,AAPL
2025-10-24 15:10:00,263.49,263.525,263.325,263.372,257307,AAPL
2025-10-24 15:15:00,263.39,263.47,263.15,263.2602,284078,AAPL
