timestamp,open,high,low,close,volume,symbol
2025-09-30 04:00:00,253.66,254.0,253.23,253.42,11930,AAPL
2025-09-30 04:30:00,253.42,253.73,253.42,253.72,4465,AAPL
2025-09-30 05:00:00,253.71,253.72,253.42,253.53,3788,AAPL
2025-09-30 05:30:00,253.65,253.66,253.42,253.58,3734,AAPL
2025-09-30 06:00:00,253.56,253.68,253.42,253.46,2488,AAPL
2025-09-30 06:30:00,253.46,253.58,253.4,253.54,5014,AAPL
2025-09-30 07:00:00,253.56,253.71,253.51,253.68,13973,AAPL
2025-09-30 07:30:00,253.65,253.85,253.63,253.8,10591,AAPL
2025-09-30 08:00:00,254.43,254.43,253.18,253.94,67701,AAPL
2025-09-30 08:30:00,253.94,254.0,253.74,253.78,11244,AAPL
2025-09-30 09:00:00,253.8,254.95,253.56,254.84,60703,AAPL
2025-09-30 09:30:00,254.855,255.64,253.96,255.49,4790350,AAPL
2025-09-30 10:00:00,255.48,255.919,254.58,254.8862,2536435,AAPL
2025-09-30 10:30:00,254.91,255.52,254.77,255.5,1733886,AAPL
2025-09-30 11:00:00,255.5,255.675,253.8201,254.22,1954624,AAPL
2025-09-30 11:30:00,254.21,254.89,254.1601,254.69,1305025,AAPL
2025-09-30 12:00:00,254.69,254.98,254.38,254.5351,991441,AAPL
2025-09-30 12:30:00,254.5506,254.67,254.035,254.0799,982050,AAPL
2025-09-30 13:00:00,254.065,254.25,253.3117,253.735,1514462,AAPL
2025-09-30 13:30:00,253.75,253.99,253.6,253.725,1001970,AAPL
2025-09-30 14:00:00,253.72,253.9499,253.11,253.34,1399431,AAPL
2025-09-30 14:30:00,253.34,254.24,253.271,254.19,1336194,AAPL
2025-09-30 15:00:00,254.195,254.24,253.5,253.95,1510311,AAPL
2025-09-30 15:30:00,253.96,255.18,253.81,254.56,4265963,AAPL
2025-09-30 16:00:00,254.55,254.88,205.17,254.11,21201284,AAPL
2025-09-30 16:30:00,254.18,254.63,241.0694,254.13,15719,AAPL
2025-09-30 17:00:00,254.18,254.2,236.8278,254.12,13583,AAPL
2025-09-30 17:30:00,254.14,254.63,254.0,254.15,4944,AAPL
2025-09-30 18:00:00,254.1373,254.2,253.91,254.05,10736,AAPL
2025-09-30 18:30:00,254.07,254.183,253.35,253.7,11660,AAPL
2025-09-30 19:00:00,253.8,253.9,253.35,253.6255,5539,AAPL
2025-09-30 19:30:00,253.66,253.8,253.5,253.58,14543,AAPL
