timestamp,open,high,low,close,volume,symbol
2025-11-18 04:00:00,503.5,504.49,503.0,504.13,5110,MSFT
2025-11-18 04:05:00,504.15,504.24,503.54,503.81,4010,MSFT
2025-11-18 04:10:00,503.83,504.33,503.53,504.33,4660,MSFT
2025-11-18 04:15:00,504.51,504.8,504.32,504.61,488,MSFT
2025-11-18 04:20:00,504.51,504.51,503.1,503.44,2213,MSFT
2025-11-18 04:25:00,503.47,503.66,503.36,503.55,327,MSFT
2025-11-18 04:30:00,503.43,503.86,503.39,503.49,1716,MSFT
2025-11-18 04:35:00,503.43,503.48,502.88,503.31,3075,MSFT
2025-11-18 04:40:00,503.31,503.49,502.96,503.48,1872,MSFT
2025-11-18 04:45:00,503.42,503.63,503.27,503.4,639,MSFT
2025-11-18 04:50:00,503.4,503.9,503.28,503.28,1569,MSFT
2025-11-18 04:55:00,503.29,503.71,503.29,503.65,826,MSFT
2025-11-18 05:00:00,503.64,503.69,503.5,503.6,437,MSFT
2025-11-18 05:05:00,503.66,503.66,503.21,503.21,1283,MSFT
2025-11-18 05:10:00,503.23,503.33,503.12,503.19,857,MSFT
2025-11-18 05:15:00,503.16,503.3,503.1,503.24,987,MSFT
2025-11-18 05:20:00,503.22,503.3,502.65,502.68,4152,MSFT
2025-11-18 05:25:00,502.69,502.8,502.57,502.7,983,MSFT
2025-11-18 05:30:00,502.71,503.02,502.63,502.64,1192,MSFT
2025-11-18 05:35:00,502.6,502.6,501.1,501.2,6621,MSFT
2025-11-18 05:40:00,501.16,501.75,501.02,501.54,2613,MSFT
2025-11-18 05:45:00,501.57,501.98,501.41,501.75,3539,MSFT
2025-11-18 05:50:00,501.75,501.88,501.5,501.75,1000,MSFT
2025-11-18 05:55:00,501.85,502.0,501.72,501.82,869,MSFT
2025-11-18 06:00:00,501.78,502.0,501.73,502.0,676,MSFT
2025-11-18 06:05:00,502.0,502.44,501.55,501.6,2994,MSFT
2025-11-18 06:10:00,501.55,502.13,501.55,501.75,1254,MSFT
2025-11-18 06:15:00,501.87,501.92,501.76,501.9,119,MSFT
2025-11-18 06:20:00,501.84,501.94,501.21,501.24,7382,MSFT
2025-11-18 06:25:00,501.21,501.43,501.15,501.3,1394,MSFT
2025-11-18 06:30:00,501.3,501.39,501.06,501.18,2216,MSFT
2025-11-18 06:35:00,501.17,501.28,501.05,501.17,560,MSFT
2025-11-18 06:40:00,501.2,501.45,501.17,501.24,429,MSFT
2025-11-18 06:45:00,501.12,501.25,500.27,500.6,7281,MSFT
2025-11-18 06:50:00,500.66,500.86,500.22,500.86,1073,MSFT
2025-11-18 06:55:00,500.86,501.0,500.33,500.95,2917,MSFT
