timestamp,open,high,low,close,volume,symbol
2025-10-21 04:00:00,516.76,517.99,516.29,516.85,1592,MSFT
2025-10-21 04:05:00,516.91,517.12,516.81,517.01,269,MSFT
2025-10-21 04:10:00,516.98,517.17,516.88,516.97,437,MSFT
2025-10-21 04:15:00,517.07,517.07,516.66,516.7,957,MSFT
2025-10-21 04:20:00,516.66,517.02,516.66,516.95,142,MSFT
2025-10-21 04:25:00,516.9,517.19,516.87,517.16,246,MSFT
2025-10-21 04:30:00,516.86,517.29,516.82,517.02,400,MSFT
2025-10-21 04:35:00,517.04,517.29,516.96,516.96,539,MSFT
2025-10-21 04:40:00,517.2,517.26,516.92,516.92,707,MSFT
2025-10-21 04:45:00,517.04,517.18,516.95,516.95,203,MSFT
2025-10-21 04:50:00,517.2,517.2,516.94,517.09,147,MSFT
2025-10-21 04:55:00,516.92,517.13,516.92,517.1,96,MSFT
2025-10-21 05:00:00,517.1,517.1,516.85,516.85,401,MSFT
2025-10-21 05:05:00,516.96,517.04,516.9,517.04,162,MSFT
2025-10-21 05:10:00,517.0,517.05,516.89,517.05,93,MSFT
2025-10-21 05:15:00,516.93,516.99,516.91,516.93,109,MSFT
2025-10-21 05:20:00,517.0,517.0,516.79,516.94,816,MSFT
2025-10-21 05:25:00,516.93,517.0,516.91,517.0,40,MSFT
2025-10-21 05:30:00,517.0,517.08,516.93,517.0,598,MSFT
2025-10-21 05:35:00,517.0,517.05,516.92,517.0,527,MSFT
2025-10-21 05:40:00,517.0,517.0,516.93,517.0,126,MSFT
2025-10-21 05:45:00,517.0,517.17,516.99,517.09,530,MSFT
2025-10-21 05:50:00,517.15,517.15,517.02,517.05,18,MSFT
2025-10-21 05:55:00,517.01,517.07,516.93,516.99,139,MSFT
2025-10-21 06:00:00,517.05,517.14,516.93,516.97,498,MSFT
2025-10-21 06:05:00,517.02,517.11,516.96,516.96,159,MSFT
2025-10-21 06:10:00,516.91,516.95,516.82,516.9,131,MSFT
2025-10-21 06:15:00,516.98,517.03,516.9,517.03,145,MSFT
2025-10-21 06:20:00,517.0,517.17,516.96,516.96,665,MSFT
2025-10-21 06:25:00,517.03,517.17,516.93,517.01,200,MSFT
2025-10-21 06:30:00,516.94,517.2,516.94,517.2,420,MSFT
2025-10-21 06:35:00,517.19,517.61,517.19,517.61,1495,MSFT
2025-10-21 06:40:00,517.59,517.59,517.59,517.59,39,MSFT
2025-10-21 06:45:00,517.5,517.59,517.41,517.56,177,MSFT
2025-10-21 06:50:00,517.57,517.64,517.45,517.6,151,MSFT
2025-10-21 06:55:00,517.6,517.62,517.29,517.29,391,MSFT
2025-10-21 07:00:00,517.22,517.36,517.05,517.17,1558,MSFT
2025-10-21 07:05:00,517.3,517.3,516.81,516.83,991,MSFT
2025-10-21 07:10:00,516.81,517.06,516.71,517.05,551,MSFT
2025-10-21 07:15:00,516.92,517.0,516.76,516.8,468,MSFT
2025-10-21 07:20:00,516.96,517.18,516.96,517.18,209,MSFT
2025-10-21 07:25:00,517.08,517.41,517.08,517.41,745,MSFT
2025-10-21 07:30:00,517.36,517.36,516.8,517.19,1893,MSFT
2025-10-21 07:35:00,517.23,517.25,516.9,517.23,332,MSFT
2025-10-21 07:40:00,517.06,517.18,516.8,516.87,1536,MSFT
2025-10-21 07:45:00,516.99,517.42,516.99,517.38,304,MSFT
2025-10-21 07:50:00,517.35,517.37,516.75,516.89,723,MSFT
2025-10-21 07:55:00,517.0,517.13,516.73,517.08,640,MSFT
2025-10-21 08:00:00,517.3,517.86,515.8412,516.99,14055,MSFT
2025-10-21 08:05:00,516.77,517.0,516.57,516.8,2166,MSFT
2025-10-21 08:10:00,516.75,517.0,516.6,517.0,993,MSFT
2025-10-21 08:15:00,516.9678,517.5,516.62,517.39,1132,MSFT
2025-10-21 08:20:00,517.045,517.39,516.7,517.0,1166,MSFT
2025-10-21 08:25:00,517.0,517.5,516.75,516.81,993,MSFT
2025-10-21 08:30:00,517.0,517.27,516.55,516.9,1662,MSFT
2025-10-21 08:35:00,516.75,517.25,516.44,516.67,2890,MSFT
2025-10-21 08:40:00,516.69,517.25,516.5,516.56,1719,MSFT
2025-10-21 08:45:00,517.0,517.71,516.5,517.425,8014,MSFT
2025-10-21 08:50:00,517.2,517.71,516.55,517.28,2564,MSFT
2025-10-21 08:55:00,517.59,517.71,516.8,517.515,1450,MSFT
2025-10-21 09:00:00,517.44,517.7,517.0,517.42,1272,MSFT
2025-10-21 09:05:00,517.5285,517.59,517.0,517.0,2205,MSFT
2025-10-21 09:10:00,517.22,517.5,516.8,517.32,2373,MSFT
2025-10-21 09:15:00,516.98,517.33,516.8,517.15,1995,MSFT
2025-10-21 09:20:00,517.04,517.33,517.0,517.33,2461,MSFT
2025-10-21 09:25:00,517.09,517.79,516.8,517.79,5642,MSFT
2025-10-21 09:30:00,517.5,518.69,516.23,517.795,589861,MSFT
2025-10-21 09:35:00,517.81,517.915,516.68,517.14,223181,MSFT
2025-10-21 09:40:00,517.115,517.525,516.74,517.25,170310,MSFT
2025-10-21 09:45:00,517.12,518.05,516.49,517.08,215803,MSFT
2025-10-21 09:50:00,517.16,518.3241,516.79,517.97,177662,MSFT
2025-10-21 09:55:00,517.9845,518.43,517.39,517.88,180813,MSFT
2025-10-21 10:00:00,517.99,518.28,516.67,516.775,251787,MSFT
2025-10-21 10:05:00,516.775,517.11,515.44,515.49,214924,MSFT
2025-10-21 10:10:00,515.46,516.13,515.12,515.98,178171,MSFT
2025-10-21 10:15:00,515.96,516.0699,515.34,515.895,365256,MSFT
2025-10-21 10:20:00,515.9025,516.176,515.48,515.59,132546,MSFT
2025-10-21 10:25:00,515.55,515.674,514.75,514.855,203420,MSFT
2025-10-21 10:30:00,514.855,515.06,514.1,514.96,176603,MSFT
2025-10-21 10:35:00,514.94,515.5095,514.68,515.32,149258,MSFT
2025-10-21 10:40:00,515.34,515.58,515.06,515.22,120461,MSFT
2025-10-21 10:45:00,515.28,515.4699,514.84,515.4315,157723,MSFT
2025-10-21 10:50:00,515.425,515.95,515.3697,515.905,147012,MSFT
2025-10-21 10:55:00,515.905,516.58,515.905,516.5125,117504,MSFT
2025-10-21 11:00:00,516.515,517.0,516.35,516.82,119906,MSFT
2025-10-21 11:05:00,516.76,517.56,516.7201,517.0,160776,MSFT
2025-10-21 11:10:00,517.0,517.1,516.55,516.69,165071,MSFT
2025-10-21 11:15:00,516.715,516.74,515.9,516.12,128274,MSFT
2025-10-21 11:20:00,516.18,516.39,515.92,516.165,98607,MSFT
2025-10-21 11:25:00,516.21,516.44,516.0,516.05,109297,MSFT
2025-10-21 11:30:00,516.076,516.21,515.8601,516.0,67741,MSFT
2025-10-21 11:35:00,515.95,516.03,515.6,515.91,115600,MSFT
2025-10-21 11:40:00,515.9037,516.021,515.68,515.745,79093,MSFT
2025-10-21 11:45:00,515.77,516.1699,515.74,515.79,74164,MSFT
2025-10-21 11:50:00,515.73,516.05,515.7,515.89,84577,MSFT
2025-10-21 11:55:00,515.85,515.98,515.66,515.7646,76609,MSFT
2025-10-21 12:00:00,515.765,516.14,515.69,515.84,131048,MSFT
2025-10-21 12:05:00,515.835,515.935,515.69,515.765,72740,MSFT
2025-10-21 12:10:00,515.7695,515.885,515.55,515.7,55144,MSFT
2025-10-21 12:15:00,515.7199,515.916,515.5797,515.7199,69348,MSFT
2025-10-21 12:20:00,515.64,516.0299,515.57,515.85,103886,MSFT
2025-10-21 12:25:00,515.9,515.93,515.55,515.73,85571,MSFT
2025-10-21 12:30:00,515.73,515.8899,515.51,515.715,69792,MSFT
2025-10-21 12:35:00,515.67,515.7,515.21,515.3,86308,MSFT
2025-10-21 12:40:00,515.3001,515.63,515.2,515.43,87107,MSFT
2025-10-21 12:45:00,515.43,515.64,515.39,515.47,87995,MSFT
2025-10-21 12:50:00,515.475,515.596,514.7,514.705,152490,MSFT
2025-10-21 12:55:00,514.7987,514.84,514.34,514.45,155007,MSFT
2025-10-21 13:00:00,514.4,514.5,513.04,513.675,309648,MSFT
2025-10-21 13:05:00,513.65,514.06,513.495,513.89,152129,MSFT
2025-10-21 13:10:00,513.93,514.95,513.86,514.95,205032,MSFT
2025-10-21 13:15:00,514.94,514.94,513.84,513.99,118802,MSFT
2025-10-21 13:20:00,514.0,514.335,513.77,514.2,182645,MSFT
2025-10-21 13:25:00,514.2,514.325,513.83,514.21,120599,MSFT
2025-10-21 13:30:00,514.235,514.255,513.86,513.98,79830,MSFT
2025-10-21 13:35:00,513.94,514.165,513.84,514.15,110730,MSFT
2025-10-21 13:40:00,514.175,514.5499,514.04,514.38,130084,MSFT
2025-10-21 13:45:00,514.365,514.37,513.85,513.85,149254,MSFT
2025-10-21 13:50:00,513.88,514.14,513.64,514.09,118442,MSFT
2025-10-21 13:55:00,514.1,515.01,514.1,514.9,112512,MSFT
2025-10-21 14:00:00,514.9,515.77,514.895,515.67,101790,MSFT
2025-10-21 14:05:00,515.67,516.42,515.5601,516.3201,146992,MSFT
2025-10-21 14:10:00,516.34,516.44,515.8401,515.865,145499,MSFT
2025-10-21 14:15:00,515.9,516.0,515.57,515.69,68032,MSFT
2025-10-21 14:20:00,515.71,516.12,515.61,515.95,94807,MSFT
2025-10-21 14:25:00,515.955,516.1555,515.78,516.015,128622,MSFT
2025-10-21 14:30:00,516.04,516.3,515.91,516.225,140782,MSFT
2025-10-21 14:35:00,516.22,516.48,516.1301,516.31,95441,MSFT
2025-10-21 14:40:00,516.31,516.38,516.065,516.07,112747,MSFT
2025-10-21 14:45:00,516.12,516.23,515.88,516.18,98629,MSFT
2025-10-21 14:50:00,516.18,516.63,516.17,516.5,119743,MSFT
2025-10-21 14:55:00,516.52,517.19,516.505,517.1027,124338,MSFT
2025-10-21 15:00:00,517.05,517.15,516.41,516.665,180661,MSFT
2025-10-21 15:05:00,516.665,517.0,516.4101,516.84,119026,MSFT
2025-10-21 15:10:00,516.8299,517.1199,516.8,517.0,182052,MSFT
2025-10-21 15:15:00,517.0,517.01,516.68,517.0,99923,MSFT
2025-10-21 15:20:00,516.97,517.62,516.89,517.43,602239,MSFT
2025-10-21 15:25:00,517.41,517.63,517.1,517.195,133265,MSFT
2025-10-21 15:30:00,517.16,517.3,517.01,517.295,105838,MSFT
2025-10-21 15:35:00,517.29,517.465,516.98,517.465,118041,MSFT
2025-10-21 15:40:00,517.46,517.48,517.24,517.34,104766,MSFT
2025-10-21 15:45:00,517.37,517.65,517.23,517.5499,160675,MSFT
2025-10-21 15:50:00,517.6,518.22,517.56,518.055,376624,MSFT
2025-10-21 15:55:00,518.05,518.35,517.54,517.77,720298,MSFT
2025-10-21 16:00:00,517.66,518.03,517.0,517.66,5411476,MSFT
2025-10-21 16:05:00,517.52,517.77,516.304,516.98,29843,MSFT
2025-10-21 16:10:00,517.66,517.66,516.7,517.175,138312,MSFT
2025-10-21 16:15:00,517.175,517.66,516.7,517.18,273,MSFT
2025-10-21 16:20:00,517.19,517.66,516.7,516.81,2188,MSFT
2025-10-21 16:25:00,517.155,517.66,516.81,517.66,111355,MSFT
2025-10-21 16:30:00,517.21,517.66,516.81,517.235,2467,MSFT
2025-10-21 16:35:00,517.11,517.66,516.7,517.65,838,MSFT
2025-10-21 16:40:00,516.89,517.65,500.2246,517.28,402,MSFT
2025-10-21 16:45:00,517.28,517.4875,500.2246,516.7,1342,MSFT
2025-10-21 16:50:00,516.96,517.0,516.5,516.66,4946,MSFT
2025-10-21 16:55:00,516.73,516.8,492.1568,516.7,679,MSFT
2025-10-21 17:00:00,516.65,516.89,516.5,516.7,617,MSFT
2025-10-21 17:05:00,516.7,517.0,516.6,517.0,973,MSFT
2025-10-21 17:10:00,516.96,517.0,496.0494,516.755,401,MSFT
2025-10-21 17:15:00,516.97,517.0,481.0197,516.8,1254,MSFT
2025-10-21 17:20:00,516.5342,517.66,516.51,517.01,1278,MSFT
2025-10-21 17:25:00,516.99,517.5,516.52,517.3,673,MSFT
2025-10-21 17:30:00,517.37,517.37,516.52,516.7,135,MSFT
2025-10-21 17:35:00,516.7,517.35,516.7,517.0,111,MSFT
2025-10-21 17:40:00,516.925,517.35,516.7,517.005,466,MSFT
2025-10-21 17:45:00,517.005,517.3,516.7,517.0031,493,MSFT
2025-10-21 17:50:00,517.15,517.28,516.5,516.84,1295,MSFT
2025-10-21 17:55:00,516.7137,516.975,516.5,516.5,876,MSFT
2025-10-21 18:00:00,516.82,517.25,516.5,516.85,566,MSFT
2025-10-21 18:05:00,516.57,517.2,516.48,516.85,468,MSFT
2025-10-21 18:10:00,516.78,517.2,516.5,516.62,345,MSFT
2025-10-21 18:15:00,517.1988,517.2,516.5,516.8,91,MSFT
2025-10-21 18:20:00,516.85,517.2,516.5,516.7,208,MSFT
2025-10-21 18:25:00,517.085,517.2,516.5,517.08,327,MSFT
2025-10-21 18:30:00,516.85,517.25,516.7533,516.875,489,MSFT
2025-10-21 18:35:00,516.875,517.25,516.5,516.875,265,MSFT
2025-10-21 18:40:00,516.875,517.25,516.5,516.5,367,MSFT
